date,open,high,low,close,volume,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60
1991-04-03,988.05,988.05,988.05,988.05,100,2.0,0.0,988.05,988.05,988.05,2.0,2.0,2.0,988.05,988.05,988.05,2.0,2.0,2.0,988.05,988.05,988.05,2.0,2.0,2.0,988.05,988.05,988.05,2.0,2.0,2.0,988.05,988.05,988.05,2.0,2.0,2.0
1991-04-04,983.11,983.11,983.11,983.11,52300,4.718501688867274,2.718501688867274,985.5799999999999,984.7566666666667,986.4033333333334,3.359250844433637,3.8123344592448496,2.906167229622425,985.5799999999999,984.7566666666667,987.151818181818,3.359250844433637,3.8123344592448496,2.4942730343395043,985.5799999999999,984.7566666666667,987.5795238095237,3.359250844433637,3.8123344592448496,2.2589049227492644,985.5799999999999,984.7566666666667,987.7312903225807,3.359250844433637,3.8123344592448496,2.1753872057333727,985.5799999999999,984.7566666666667,987.8880327868851,3.359250844433637,3.8123344592448496,2.089131202913681
1991-04-05,978.27,978.27,978.27,978.27,10700,4.02938377768521,-0.6891179111820644,983.1433333333333,981.5133333333333,983.6922222222224,3.582628488850828,3.9208591184650294,3.2805727456433535,983.1433333333333,981.5133333333333,985.5369421487602,3.582628488850828,3.9208591184650294,2.773384078584178,983.1433333333333,981.5133333333333,986.6929024943311,3.582628488850828,3.9208591184650294,2.4275219565526878,983.1433333333333,981.5133333333333,987.1208844953175,3.582628488850828,3.9208591184650294,2.2949998877947815,983.1433333333333,981.5133333333333,987.5726874496102,3.582628488850828,3.9208591184650294,2.15274604143078
1991-04-08,968.57,968.57,968.57,968.57,5700,3.7558748556724915,-0.27350892201271826,979.5,976.336,978.6514814814817,3.625940080556244,3.8548654133480142,3.4390067823197334,979.5,976.336,982.4520435762583,3.625940080556244,3.8548654133480142,2.9520187653275074,979.5,976.336,984.9669117805852,3.625940080556244,3.8548654133480142,2.5540317564688593,979.5,976.336,985.9240532375551,3.625940080556244,3.8548654133480142,2.389249885722376,979.5,976.336,986.9496485168361,3.625940080556244,3.8548654133480142,2.2053076418977215
1991-04-09,963.73,963.73,963.73,963.73,1900,3.278753600952829,-0.4771212547196626,976.3459999999999,972.134,973.6776543209879,3.5565027846355606,3.662828142549619,3.3855890551974324,976.3459999999999,972.134,979.0480356533022,3.5565027846355606,3.662828142549619,3.0114250990775657,976.3459999999999,972.134,982.9443487538628,3.5565027846355606,3.662828142549619,2.6230528845149514,976.3459999999999,972.134,984.4921788351322,3.5565027846355606,3.662828142549619,2.4466372221888566,976.3459999999999,972.134,986.1883485654644,3.5565027846355606,3.662828142549619,2.240502591374938
1991-04-10,958.88,958.88,958.88,958.88,4500,3.6532125137753435,0.37445891282251464,970.512,966.312,968.7451028806587,3.8871452873906294,3.6950647189295465,3.4747968747234026,973.435,968.3471428571429,975.3811200799745,3.5726210728255245,3.6600808200426833,3.128113719931707,973.435,968.3471428571429,980.6525060153997,3.5726210728255245,3.6600808200426833,2.721163325396893,973.435,968.3471428571429,982.8397802006076,3.5726210728255245,3.6600808200426833,2.5244807893879853,973.435,968.3471428571429,985.2929928747933,3.5726210728255245,3.6600808200426833,2.286820949486427
1991-04-11,954.03,954.03,954.03,954.03,4500,3.6532125137753435,0.0,964.6960000000001,960.818,963.8400685871059,3.6740874523722433,3.6170871277244516,3.5342687544073828,970.6628571428572,964.7678571428571,971.4990982472518,3.584134135818356,3.6583637434758485,3.223586227903277,970.6628571428572,964.7678571428571,978.1170292520283,3.584134135818356,3.6583637434758485,2.8099299147662693,970.6628571428572,964.7678571428571,980.9810847037942,3.584134135818356,3.6583637434758485,2.5973021909613636,970.6628571428572,964.7678571428571,984.267976714964,3.584134135818356,3.6583637434758485,2.3316206729057356
1991-04-12,949.31,949.31,949.31,949.31,6800,3.832508912706236,0.17929639893089266,958.9040000000001,955.6893333333334,958.9967123914039,3.6347124793764487,3.6698942811691153,3.633682140507001,967.99375,961.3327777777777,967.4647167477515,3.615180982929341,3.69706266997149,3.3342994433219966,967.99375,961.3327777777777,975.373502656597,3.615180982929341,3.69706266997149,2.907318390760552,967.99375,961.3327777777777,978.9377889164526,3.615180982929341,3.69706266997149,2.6769929472029688,967.99375,961.3327777777777,983.1218135439816,3.615180982929341,3.69706266997149,2.3808301233909974
1991-04-15,939.98,939.98,939.98,939.98,5000,3.6989700043360187,-0.13353890837021742,953.186,949.3813333333333,952.657808260936,3.6233315091091542,3.691313456155639,3.6554447617833405,964.8811111111112,957.0622222222221,962.4674955208875,3.62449087419675,3.6974441368443958,3.400603181688182,964.8811111111112,957.0622222222221,972.0026928797782,3.62449087419675,3.6974441368443958,2.982713782529644,964.8811111111112,957.0622222222221,976.4243831799073,3.62449087419675,3.6974441368443958,2.742926950888972,964.8811111111112,957.0622222222221,981.707327854015,3.62449087419675,3.6974441368443958,2.424047824405588
1991-04-16,935.38,935.38,935.38,935.38,2200,3.342422680822206,-0.3565473235138126,947.516,943.446,946.898538840624,3.6360653250830297,3.5976771800599896,3.5511040681296295,961.9309999999999,953.1199999999999,957.5424963352716,3.596284054859295,3.632894781203998,3.390024908803459,961.9309999999999,953.1199999999999,968.5148173674183,3.596284054859295,3.632894781203998,3.0169717728432213,961.9309999999999,953.1199999999999,973.776358458623,3.596284054859295,3.632894781203998,2.7816040947556324,961.9309999999999,953.1199999999999,980.1883990719161,3.596284054859295,3.632894781203998,2.4541584754356407
