date,open,high,low,close,volume,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60
1991-01-30,130.44,130.95,130.41,130.44,52700,4.721810615212546,-0.42026584586073845,131.502,131.13933333333333,131.44186233399748,5.27566122425782,5.176370064298544,5.118646428895763,132.71300000000002,132.01490909090907,131.96715751871332,5.157461498480548,5.175267053568923,5.159804567327318,132.9505,132.84371428571424,130.0197678066334,5.1993686549099785,5.231242646810386,5.087433966451771,128.02533333333335,131.74182795698925,126.7051465595919,4.773823760807898,5.05374189903724,5.025874702873834,128.02533333333335,131.74182795698925,118.7735051025125,4.773823760807898,5.05374189903724,4.9789925462910745
1991-01-31,129.93,130.46,129.93,129.97,51000,4.707570176097937,-0.014240439114609593,130.97400000000002,130.62866666666665,130.95124155599834,5.163412878729451,4.987006381578584,4.981621011296488,132.28500000000003,131.51618181818182,131.60403796985634,5.146395926728946,5.09346863131754,5.077580132558339,132.942,132.55985714285714,130.01502801552547,5.227286208082107,5.184404696447333,5.051256462608549,129.025,131.86729032258066,126.9157822654247,4.76073041517391,5.049467474217241,5.005338926952809,128.08806451612904,131.6310887096774,119.14060329587275,4.7716865483978985,5.032106166353533,4.970093452186381
1991-02-01,129.5,129.97,129.45,129.51,34500,4.537819095073274,-0.1697510810246623,130.46599999999998,130.14066666666665,130.4708277039989,4.963488441062516,4.778475120359857,4.833687039222084,131.812,131.01163636363634,131.22330379351882,5.052407843403061,4.982818298289236,4.979441762106509,132.8455,132.23300000000003,129.96693010928493,5.223014698315875,5.118741161875064,5.002357665700427,129.86233333333334,131.89858064516127,127.08315115152634,4.768842177470966,5.035086098726878,4.97517635715413,128.1325,131.50253787878788,119.4805835156802,4.764378190481504,5.00214937415473,4.955920522444967
1991-02-04,129.05,129.58,129.05,129.05,55300,4.742725131304698,0.20490603623142345,129.98399999999998,129.66866666666667,129.9972184693326,4.7704002957523475,4.704887350440585,4.803366403249623,131.293,130.50945454545456,130.82815764924266,4.995483790496694,4.9265123506349875,4.936402374687998,132.695,131.8715238095238,129.8796034322102,5.243327968188684,5.07299929835019,4.977630757662739,130.52633333333333,131.84617204301074,127.21004462562142,4.812027747469716,5.033401128006472,4.960179503873521,128.16030303030303,131.35827094474152,119.79433487582183,4.763722037173116,4.986889124575316,4.948930509620696
1991-02-05,128.56,128.58,128.53,128.58,856200,5.932575223498291,1.189850092193593,129.51000000000002,129.20066666666668,129.5248123128884,4.928500048237349,5.092278993022566,5.179769343332512,130.77900000000002,130.01618181818182,130.41940171301673,5.133840986643944,5.096892611180734,5.117524710835324,132.48999999999998,131.47961904761905,129.7558316767616,5.266643013274134,5.138641894093962,5.0685778496470775,130.994,131.72060215053764,127.29842884332328,4.892941922308995,5.105694513556704,5.022914711591248,128.17264705882351,131.199512605042,120.08238947005717,4.798100072065033,5.040928330228057,4.981181155977338
1991-02-06,129.13,129.15,128.06,129.14,664100,5.822233480238844,-0.1103417432594469,129.25,129.0773333333333,129.39654154192561,5.148584621242608,5.3901901370230645,5.393924055634622,130.376,129.7181818181818,130.18678321974096,5.212122922750214,5.222054882743443,5.245653577999601,132.28000000000003,131.16057142857144,129.69718104087954,5.2703336561626974,5.191555271900124,5.140354576370102,131.29033333333334,131.60098924731182,127.41723988568953,4.9811466630151005,5.1656488076166935,5.074483664407222,128.2002857142857,131.08509523809522,120.37936030710446,4.827361026584285,5.084334171895324,5.008756642018699
1991-02-07,129.74,129.79,129.14,129.79,213300,5.328990855449429,-0.4932426247894153,129.214,129.25733333333332,129.52769436128375,5.272868757112907,5.4503255484253375,5.372279655572892,130.094,129.61163636363636,130.11464081615168,5.21814081792118,5.243303597779663,5.260805810263206,132.071,130.92342857142856,129.70602094174816,5.236804924523869,5.197141671832194,5.158319936282419,131.441,131.5041935483871,127.57032118338698,5.025446358196748,5.1880903684189095,5.09090348318414,128.24444444444444,131.01509009009007,120.68790587080595,4.841295188497206,5.097558857492843,5.0192561244262635
1991-02-08,130.36,130.39,129.79,130.38,123400,5.091315159697223,-0.23767569575220548,129.38799999999998,129.64600000000002,129.81179624085584,5.3835679700376975,5.38980768262011,5.278624823614336,129.927,129.66363636363636,130.16288794048774,5.173528205550106,5.220244387193489,5.229989328342119,131.85999999999999,130.76238095238094,129.77020942348642,5.18513406262273,5.183285503753466,5.151938528988591,131.611,131.4357419354839,127.75159078445878,5.06783873233526,5.1923399685157134,5.090930042959178,128.30216216216218,130.9816642958748,121.00567944881232,4.848052485016125,5.09723024181939,5.021618715746622
1991-02-11,130.92,130.97,130.39,130.97,931700,5.969276095488932,0.8779609357917089,129.772,130.17333333333332,130.1978641605706,5.628878162874544,5.585043724437188,5.508841914239202,129.878,129.85327272727272,130.30963558767178,5.199639229313446,5.364925821727821,5.364405104186994,131.675,130.6776190476191,129.8844751926782,5.178700313847468,5.257965697359771,5.229780201988623,131.76166666666666,131.39438709677418,127.95923008868726,5.1323671436686595,5.250497217751434,5.147597530219163,128.3723684210526,130.98106612685558,121.33237848327748,4.8775583695022515,5.141950542007572,5.052689449508664
1991-02-12,131.54,131.56,130.97,131.35,377400,5.576801895828913,-0.3924741996600192,130.32599999999996,130.69933333333333,130.5819094403804,5.557723497340668,5.567684968755311,5.531495241435772,129.918,130.1209090909091,130.49879275354962,5.243111772789009,5.433500852003362,5.403022702667343,131.5055,130.64666666666668,130.02404898385169,5.199531993990989,5.295880133738956,5.26282988711627,131.88633333333334,131.36782795698926,128.17798943780423,5.18852405343994,5.279170427568224,5.1752881344520505,128.44871794871796,130.9995128205128,121.66082509038313,4.895487690690115,5.163693109698639,5.069873464142115
1991-02-13,131.93,131.93,131.35,131.92,115200,5.061452479087193,-0.5153494167417199,130.882,131.23066666666665,131.02793962692027,5.405567297110338,5.402261296004153,5.374814320652913,130.066,130.48490909090907,130.75719407108605,5.277075959176473,5.400471889512121,5.34091902565277,131.3895,130.68614285714284,130.20461574729438,5.21726872882851,5.282729703748117,5.243651086351596,131.989,131.37,128.41940947407494,5.225271089665478,5.270972261480951,5.1679438986220605,128.5355,131.04441463414634,121.99719148086237,4.899636810400041,5.158705761863934,5.069597366271462
1991-02-14,132.53,132.53,132.3,132.53,362400,5.559188189004775,0.4977357099175821,131.43,131.78,131.52862641794684,5.451606763821408,5.4534682599689654,5.4362722767702,130.322,130.93290909090908,131.07952242179766,5.362237760467157,5.4517650222081775,5.380604328080407,131.30349999999999,130.79476190476188,130.42608091421874,5.254316843598051,5.315293461860144,5.273702238985232,132.06866666666667,131.40490322580646,128.6846088628443,5.272270058877123,5.292515300148002,5.193185465743526,128.63292682926829,131.11515679442508,122.34252946509639,4.915723429390401,5.177776353632545,5.085649524393865
1991-02-19,133.12,133.14,133.08,133.13,174800,5.242541428298384,-0.31664676070639075,131.98,132.34666666666666,132.06241761196458,5.481852017541639,5.383779814794623,5.371695327279595,130.684,131.44345454545456,131.45233652692536,5.4327099937896675,5.430002052722946,5.355501982665494,131.248,130.9687142857143,130.68359701762648,5.242558918596364,5.314171993736365,5.2707345427293415,132.125,131.47337634408603,128.9714082910479,5.292913130140473,5.290597323981633,5.196369721392227,128.74,131.2088704318937,122.69621702361782,4.923504810316781,5.180788682686771,5.090793521243193
1991-02-20,133.63,133.67,133.13,133.67,87600,4.942504106168081,-0.30003732213030343,132.51999999999998,132.91,132.59827840797638,5.276497619677469,5.203997177670105,5.228631586909091,131.14600000000002,131.98636363636362,131.8555480674844,5.452687891276007,5.34087370951902,5.280411459665965,131.21949999999998,131.19938095238098,130.9680163492811,5.22408584088635,5.285595344933672,5.239474501152079,132.17866666666666,131.57305376344084,129.27454324001255,5.313114609217791,5.267990290176962,5.179991294603572,128.8546511627907,131.3207399577167,123.05601318677788,4.923946654406347,5.169957565572285,5.085931573207944
1991-02-21,134.24,134.28,133.67,134.28,322000,5.507855871695831,0.5653517655277502,133.106,133.49666666666664,133.15885227198427,5.262708414850853,5.281116595009559,5.321706348504671,131.71599999999998,132.5561818181818,132.29635750975996,5.410215956095761,5.350904251413534,5.32176498912594,131.2475,131.49085714285715,131.28344336363529,5.272028471369852,5.312621062153624,5.265034631680056,132.232,131.70862365591395,129.5974759342053,5.314500660881342,5.280554242594899,5.201143847964364,128.97795454545454,131.4522626262626,123.4240127544245,4.937217318435653,5.184975268066665,5.099765156764923
1991-02-22,134.85,134.87,134.28,134.87,342700,5.534914104429867,0.027058232734035847,133.696,134.08466666666666,133.72923484798952,5.357400739919387,5.371851824869229,5.392775600479737,132.289,133.12963636363637,132.7642925079854,5.381484018514863,5.373576642019735,5.360519373726653,131.3325,131.83585714285715,131.6250201861462,5.296803470632538,5.337657789111719,5.290737438608609,132.28300000000002,131.8788172043011,129.9376387771598,5.307383776946753,5.29477446475932,5.222677412897622,129.10888888888888,131.60085990338163,123.79929102477124,4.950499469235525,5.200190000082456,5.114032335376889
1991-02-25,134.37,134.87,134.33,134.4,81000,4.9084850188786495,-0.6264290855512176,134.07,134.31933333333333,133.95282323199302,5.227260105894162,5.222213251188984,5.231345406612709,132.75,133.51345454545455,133.06169387016985,5.339433434857785,5.287576823904059,5.278331309208833,131.422,132.128,131.8893039779418,5.278787126389482,5.3006750794208735,5.254332446253375,132.29733333333334,132.01539784946235,130.2255330496011,5.271014427968509,5.2690390610129905,5.20240693586414,129.22391304347826,131.71997224791858,124.14685525346727,4.9495861116190705,5.1877770221588895,5.107293079098257
