date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60,amount_log
1996-08-08,sz000428,9.47,10.78,11.18,9.47,139564,139840384.0,28.6,80.27,4.8,77.54,5.144773408132286,0.0,10.78,10.78,10.78,5.144773408132286,5.144773408132286,5.144773408132286,10.78,10.78,10.78,5.144773408132286,5.144773408132286,5.144773408132286,10.78,10.78,10.78,5.144773408132286,5.144773408132286,5.144773408132286,10.78,10.78,10.78,5.144773408132286,5.144773408132286,5.144773408132286,10.78,10.78,10.78,5.144773408132286,5.144773408132286,5.144773408132286,8.14563260785935
1996-08-09,sz000428,10.55,11.99,12.2,10.38,101574,114204832.0,16.88,11.22,1.21,56.43,5.006782555373348,-0.1379908527589384,11.385,11.586666666666666,11.183333333333334,5.075777981752816,5.052779506292993,5.09877645721264,11.385,11.586666666666666,10.999999999999998,5.075777981752816,5.052779506292993,5.1196841621761155,11.385,11.586666666666666,10.895238095238094,5.075777981752816,5.052779506292993,5.131631422155244,11.385,11.586666666666666,10.858064516129032,5.075777981752816,5.052779506292993,5.13587077247042,11.385,11.586666666666666,10.819672131147541,5.075777981752816,5.052779506292993,5.140249117877895,8.057684479273595
1996-08-12,sz000428,12.2,13.0,13.11,12.1,92795,117261048.0,8.42,8.42,1.01,51.55,4.967524576101294,-0.03925797927205377,11.923333333333332,12.293333333333331,11.78888888888889,5.039693513202309,5.010152041197144,5.055025830175525,11.923333333333332,12.293333333333331,11.363636363636362,5.039693513202309,5.010152041197144,5.0920187828897845,11.923333333333332,12.293333333333331,11.095691609977322,5.039693513202309,5.010152041197144,5.116002198721534,11.923333333333332,12.293333333333331,10.996253902185224,5.039693513202309,5.010152041197144,5.12500972754338,11.923333333333332,12.293333333333331,10.891158290782048,5.039693513202309,5.010152041197144,5.134586018147515,8.0691537712967
1996-08-13,sz000428,13.05,12.8,13.38,12.42,41842,53212616.0,7.38,-1.54,-0.2,23.25,4.621612435137533,-0.3459121409637609,12.1425,12.495999999999999,12.125925925925927,4.9351732436861155,4.8547361987733,4.910554698496195,12.1425,12.495999999999999,11.624793388429751,4.9351732436861155,4.8547361987733,5.006490356025738,12.1425,12.495999999999999,11.258006694741386,4.9351732436861155,4.8547361987733,5.068917459332582,12.1425,12.495999999999999,11.112624618173275,4.9351732436861155,4.8547361987733,5.092532482872035,12.1425,12.495999999999999,10.953743264854767,4.9351732436861155,4.8547361987733,5.1177672121471875,7.7260146099196065
1996-08-14,sz000428,12.7,12.8,12.98,12.41,20609,26161584.0,4.45,0.0,0.0,11.45,4.314056919240724,-0.30755551589680863,12.274000000000001,12.597333333333331,12.35061728395062,4.810949978797037,4.674509772262441,4.711722105411038,12.274000000000001,12.597333333333331,11.83846731780616,4.810949978797037,4.674509772262441,4.880593367519372,12.274000000000001,12.597333333333331,11.404863200004112,4.810949978797037,4.674509772262441,4.9970259793238325,12.274000000000001,12.597333333333331,11.221487546033064,4.810949978797037,4.674509772262441,5.042308252960338,12.274000000000001,12.597333333333331,11.014276272564446,4.810949978797037,4.674509772262441,5.091416055002713,7.41766403558622
1996-08-15,sz000428,12.6,12.37,12.87,12.05,12194,15289811.0,6.41,-3.36,-0.43,6.77,4.086146190685901,-0.2279107285548232,12.592,12.629333333333333,12.357078189300413,4.59922453530776,4.432908509558729,4.503196800502659,12.29,12.53238095238095,11.935109623659585,4.690149347445181,4.506405891812001,4.736148426276922,12.29,12.53238095238095,11.49678099047991,4.690149347445181,4.506405891812001,4.910275523263078,12.29,12.53238095238095,11.295585123708351,4.690149347445181,4.506405891812001,4.9806203779748905,12.29,12.53238095238095,11.058726230841023,4.690149347445181,4.506405891812001,5.058456387320195,7.184402117056245
1996-08-16,sz000428,12.3,12.1,12.54,11.52,17570,20998940.0,8.25,-2.18,-0.27,9.76,4.244771761495295,0.1586255708093942,12.613999999999999,12.465333333333332,12.27138545953361,4.4468223765321495,4.314757584954575,4.417055120833538,12.262857142857143,12.424285714285713,11.965089692085115,4.626523978023769,4.440997359232824,4.646807214498445,12.262857142857143,12.424285714285713,11.554230419958014,4.626523978023769,4.440997359232824,4.846894212618527,12.262857142857143,12.424285714285713,11.347482857662651,4.626523978023769,4.440997359232824,4.933146273685885,12.262857142857143,12.424285714285713,11.092866354420005,4.626523978023769,4.440997359232824,5.03177820286692,7.322197372649652
1996-08-19,sz000428,12.2,12.32,12.67,12.0,11910,14750001.0,5.54,1.82,0.22,6.62,4.075911761482778,-0.16886000001251755,12.478,12.367333333333333,12.287590306355742,4.268499813608447,4.19112071327145,4.303340667716618,12.27,12.401111111111113,12.029618838978731,4.5576974509561445,4.359867226399481,4.543008041222868,12.27,12.401111111111113,11.62716085615249,4.5576974509561445,4.359867226399481,4.77346731251036,12.27,12.401111111111113,11.410225899103771,4.5576974509561445,4.359867226399481,4.877840821285685,12.27,12.401111111111113,11.13310024443902,4.5576974509561445,4.359867226399481,5.00043831954285,7.168792049757874
1996-08-20,sz000428,12.08,11.7,12.3,11.65,12730,15153919.0,5.28,-5.03,-0.62,7.07,4.104828403653656,0.02891664217087797,12.258,12.108,12.09172687090383,4.165143007311672,4.136563576619853,4.237169913028964,12.206666666666667,12.26088888888889,11.969688140982598,4.507378667922534,4.308859461850315,4.463339016210284,12.206666666666667,12.26088888888889,11.6340979174713,4.507378667922534,4.308859461850315,4.709787416428769,12.206666666666667,12.26088888888889,11.4289210023874,4.507378667922534,4.308859461850315,4.8279690524062,12.206666666666667,12.26088888888889,11.151687121670529,4.507378667922534,4.308859461850315,4.971074060005499,7.180524961549608
1996-08-21,sz000428,11.7,12.0,12.2,11.69,16881,20161184.0,4.36,2.56,0.3,9.38,4.227398169873655,0.12256976621999893,12.097999999999999,12.021999999999998,12.06115124726922,4.147811257438256,4.157315297473848,4.233912665310528,12.186,12.213454545454546,11.97519938807667,4.479380618117647,4.294048317854559,4.420440680512715,12.186,12.213454545454546,11.668945734854985,4.479380618117647,4.294048317854559,4.66384558342352,12.186,12.213454545454546,11.465764808684986,4.479380618117647,4.294048317854559,4.789222543855713,12.186,12.213454545454546,11.179500658664937,4.479380618117647,4.294048317854559,4.946691243935603,7.304516033208384
