date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60,amount_log
1997-04-15,sz000707,21.0,22.33,22.6,20.1,437900,914308800.0,32.89,193.82,14.73,72.98,5.641374945192125,0.0,22.33,22.33,22.33,5.641374945192125,5.641374945192125,5.641374945192125,22.33,22.33,22.33,5.641374945192125,5.641374945192125,5.641374945192125,22.33,22.33,22.33,5.641374945192125,5.641374945192125,5.641374945192125,22.33,22.33,22.33,5.641374945192125,5.641374945192125,5.641374945192125,22.33,22.33,22.33,5.641374945192125,5.641374945192125,5.641374945192125,8.961092899766856
1997-04-16,sz000707,21.98,21.48,22.7,21.11,141128,310582560.0,7.12,-3.81,-0.85,23.52,5.1496131869585176,-0.4917617582336078,21.905,21.763333333333332,22.046666666666667,5.3954940660753214,5.3135337730363865,5.477454359114256,21.905,21.763333333333332,22.175454545454542,5.3954940660753214,5.3135337730363865,5.551963716422378,21.905,21.763333333333332,22.24904761904762,5.3954940660753214,5.3135337730363865,5.59454049202702,21.905,21.763333333333332,22.275161290322583,5.3954940660753214,5.3135337730363865,5.609648380144796,21.905,21.763333333333332,22.302131147540983,5.3954940660753214,5.3135337730363865,5.625251608856597,8.49217706533841
1997-04-17,sz000707,21.5,21.15,21.6,20.81,58801,124315768.0,3.68,-1.54,-0.33,9.8,4.76938471197391,-0.3802284749846079,21.653333333333332,21.456666666666663,21.747777777777777,5.1867909480415175,5.041459242505148,5.241431143400808,21.653333333333332,21.456666666666663,21.989008264462804,5.1867909480415175,5.041459242505148,5.409676624704474,21.653333333333332,21.456666666666663,22.14437641723356,5.1867909480415175,5.041459242505148,5.515954227260058,21.653333333333332,21.456666666666663,22.20257023933403,5.1867909480415175,5.041459242505148,5.555437820907964,21.653333333333332,21.456666666666663,22.264356355818325,5.1867909480415175,5.041459242505148,5.597190399122738,8.094526217306816
1997-04-18,sz000707,21.23,21.29,21.38,20.7,44722,94232024.0,3.22,0.66,0.14,7.45,4.650521217274198,-0.11886349469971158,21.5625,21.389999999999997,21.595185185185187,5.052723515349688,4.8850840324127685,5.044461168025272,21.5625,21.389999999999997,21.861915852742293,5.052723515349688,4.8850840324127685,5.27164836880806,21.5625,21.389999999999997,22.063007234639887,5.052723515349688,4.8850840324127685,5.433532035832833,21.5625,21.389999999999997,22.14369474002216,5.052723515349688,4.8850840324127685,5.4970561045444954,21.5625,21.389999999999997,22.232410245791495,5.052723515349688,4.8850840324127685,5.566152065291638,7.97419851938508
1997-04-21,sz000707,21.5,23.42,23.42,21.5,97448,225692160.0,9.02,10.0,2.13,16.24,4.988772930186559,0.3382517129123608,21.934,22.066666666666666,22.20345679012346,5.039933398317062,4.919646998337366,5.025898422079035,21.934,22.066666666666666,22.14520387951642,5.039933398317062,4.919646998337366,5.220216470876878,21.934,22.066666666666666,22.192244640864658,5.039933398317062,4.919646998337366,5.391174025771283,21.934,22.066666666666666,22.22603701485944,5.039933398317062,4.919646998337366,5.4642636416826935,21.934,22.066666666666666,22.271347614781938,5.039933398317062,4.919646998337366,5.547221601845569,8.353516472999447
1997-04-22,sz000707,23.56,24.05,24.8,23.15,62746,150153216.0,7.05,2.69,0.63,10.46,4.797586045160276,-0.19118688502628256,22.278,22.772000000000002,22.818971193415642,4.8711756183106925,4.838864547285103,4.949794296439449,22.286666666666665,22.633333333333333,22.49153044687707,4.999542172790931,4.884772440286769,5.14337457529204,22.286666666666665,22.633333333333333,22.369173722687073,4.999542172790931,4.884772440286769,5.334641837141663,22.286666666666665,22.633333333333333,22.34371204615883,4.999542172790931,4.884772440286769,5.421252183842538,22.286666666666665,22.633333333333333,22.32966408642843,4.999542172790931,4.884772440286769,5.52264338687228,8.176534638407103
1997-04-23,sz000707,24.02,24.12,24.69,23.7,44927,108566616.0,4.12,0.29,0.07,7.49,4.652507419551299,-0.14507862560897689,22.806,23.386000000000003,23.252647462277096,4.7717544648292485,4.765975147698639,4.850698670810066,22.548571428571428,23.005,22.78761582017215,4.949965779470984,4.826706185102902,5.054126001520996,22.548571428571428,23.005,22.535919082431164,4.949965779470984,4.826706185102902,5.26967665451401,22.548571428571428,23.005,22.458311268987295,4.949965779470984,4.826706185102902,5.371655747436652,22.548571428571428,23.005,22.388363624578314,4.949965779470984,4.826706185102902,5.494114338763396,8.035696301165515
1997-04-24,sz000707,23.88,24.22,24.55,23.51,54520,130564264.0,4.31,0.41,0.1,9.09,4.736555847162636,0.08404842761133668,23.42,23.857333333333333,23.57509830818473,4.765188691866993,4.754242275143101,4.812651062927589,22.7575,23.275,23.048049307413574,4.92328953793244,4.806672776671731,4.99638597345584,22.7575,23.275,22.696307741247246,4.92328953793244,4.806672776671731,5.218903244290069,22.7575,23.275,22.571968606471987,4.92328953793244,4.806672776671731,5.3306815603221995,22.7575,23.275,22.448417276231485,4.92328953793244,4.806672776671731,5.469276355432223,8.11582432493791
1997-04-25,sz000707,24.2,24.89,26.29,24.1,68171,172665328.0,9.04,2.77,0.67,11.36,4.833599664708395,0.0970438175457593,24.14,24.34733333333333,24.013398872123155,4.801804381353834,4.777045932756902,4.819633930187859,22.994444444444444,23.597999999999995,23.382949433338375,4.913323996463102,4.812058154279064,4.966788462774486,22.994444444444444,23.597999999999995,22.905230813509412,4.913323996463102,4.812058154279064,5.182207665282291,22.994444444444444,23.597999999999995,22.721519018957668,4.913323996463102,4.812058154279064,5.298611760605181,22.994444444444444,23.597999999999995,22.528469168814055,4.913323996463102,4.812058154279064,5.448434496719966,8.237205137972675
1997-04-28,sz000707,25.38,25.11,26.99,24.9,61288,158202112.0,8.4,0.88,0.22,10.21,4.787375449331619,-0.046224215376776456,24.478,24.670666666666666,24.37893258141544,4.761524885182846,4.772236288749498,4.808881103235779,23.206,23.872909090909086,23.696958627276853,4.900729141749954,4.807570389743165,4.934167914875783,23.206,23.872909090909086,23.115208831270422,4.900729141749954,4.807570389743165,5.144604597096512,23.206,23.872909090909086,22.87561456612169,4.900729141749954,4.807570389743165,5.26562877278108,23.206,23.872909090909086,22.613109523934902,4.900729141749954,4.807570389743165,5.426760429592479,8.199212277036647
